protein_id,quality,amplitude,amplitude_err,tau,tau_err,offset,offset_err,exp_half_life,exp_chisqr,exp_redchi,exp_aic,exp_bic,exp_mse,exp_mae,exp_r2,exp_rmse,slope,slope_err,intercept,intercept_err,lin_half_life,lin_chisqr,lin_redchi,lin_aic,lin_bic,lin_mse,lin_mae,lin_r2,lin_rmse,linear_is_better
Tb927.9.12360,1,0.9424276278288926,,20.773390826494996,,2.4944668552961957e-10,,29.969667927832617,31.283918695843806,5.213986449307301,17.212916476449415,17.804590208458073,0.0008218786476402534,0.02168861859676982,0.987614755790254,0.028668425970747913,-0.028762377530352712,0.0008721292947723466,0.9381204877380656,0.0034692982501284904,16.308117900685964,74.8799634414257,10.697137634489385,23.06795589943757,23.46240505411001,0.0015884482481237942,0.02566073241826783,0.9760629874932978,0.0398553415256198,False
Tb927.9.12500,1,0.9465512130899303,,15.540927138061129,,5.7336801972951434e-11,,22.4208185128975,8.221808665738761,2.0554521664346903,7.1261604769627045,6.963890924128644,0.0005715595378393579,0.01590313772565789,0.9888682848615966,0.02390731138876469,-0.037129143448072055,0.002184572534270091,0.9378688435166351,0.008436393780626604,12.629820626327085,126.15076850386932,25.23015370077386,24.240973325985248,24.132793624095875,0.002004306540799742,0.03716497942327294,0.9609640501380415,0.04476948224851101,False
Tb927.9.12510,1,0.9989512070559854,0.12435963280639127,20.669248237809775,5.5674666048910195,7.93412224808776e-10,0.01232202208594117,29.81942193159111,185.9722147810139,30.99536913016898,33.25535432088424,33.847028052892895,0.0010035759941753404,0.02346754754782845,0.9864172320161245,0.03167926757637147,-0.02625949774694547,0.00018511729238355996,0.9926803390026231,0.0027906125241914785,18.901358064209216,583.6665104211519,83.38093006016456,41.548946787265024,41.94339594193746,0.00633815894276814,0.048799410802991855,0.9142170170827103,0.07961255518301205,False
Tb927.9.12630,1,1.0039678088546897,1.2329904660731097,50.19613682198186,67.28965163426184,6.54179599379745e-10,0.3398097767395755,72.41771766485712,4204.769200494123,700.7948667490205,61.3207509597848,61.91242469179346,0.0096531555761247,0.055828630124716935,0.8167394669617183,0.09825047366870401,-0.018364861923158893,0.0010328132349087548,1.00297254089634,0.00806227160788022,27.306835877473922,2312.978290271083,330.42547003872613,53.94160029000717,54.33604944467961,0.004712237895453972,0.04142432570953111,0.9105404215529314,0.06864574200526914,True
Tb927.9.12650,1,0.9676877035445537,,23.661686402937434,,1.7116974504460813e-10,,34.13659763258765,382.3224557951178,63.720409299186294,39.74135820283701,40.33303193484567,0.00030186427756661487,0.015428102593572086,0.9949372189798428,0.017374241783934482,-0.02435108139704667,0.0006508796035365563,0.9532086774967552,0.0056550353239209535,19.572204247413044,326.63937644854866,46.66276806407838,36.324689446178226,36.71913860085066,0.0013487768020905445,0.024035543865707738,0.9773787026106612,0.03672569675432373,True
Tb927.9.12700,1,0.7477111701288031,0.1047148737400099,11.548507565782401,5.206704547080543,0.20598588271008023,0.08293679657683206,16.660974594822946,1.3305639350581193,1.3305639350581193,1.5972340102730707,-0.24388290636725785,0.0005959338345364582,0.020617827918612802,0.9814787408511341,0.024411756072361082,-0.015938594488305258,0.004064724877658657,0.6952717314074381,0.09228596995880416,21.810948635326188,10.812453672089557,5.4062268360447785,7.977616905866761,6.750205628106542,0.0023697390987005478,0.04671406204626144,0.9263499579674435,0.048679966091817975,False
Tb927.9.12730,1,0.7666093670241712,0.030018443182565115,14.635722801366226,1.6271912258511387,0.18965503684048324,0.03210671053967655,21.114884705356584,24.040419778423928,4.006736629737321,14.842607944589007,15.434281676597665,0.00019695126524179303,0.011134702784994677,0.9964522371147851,0.014033932636356532,-0.022818381791059883,0.0014264028455708057,0.9186447788010557,0.025913632225850466,20.12949005790094,415.589737419746,59.36996248853514,38.49226589358609,38.88671504825852,0.002890890670583694,0.0413854087824943,0.9479252158460652,0.05376700354849333,False
Tb927.9.12770,1,0.7142279026163074,0.026789958577712603,7.54339280482959,0.5836920665819615,0.31812782683549323,0.018800784901241194,10.882815391005138,0.9455973459535675,0.47279867297678374,-2.326881757505168,-3.4985680202028675,0.000751966374540847,0.014994520701138625,0.9844381250498835,0.027422005297586226,-0.019999667496418905,0.005500488959485956,0.7388853144718635,0.05250592087112083,18.472439969418655,68.15170561283661,22.717235204278868,17.061491363648113,16.280367188516312,0.008915019658177464,0.07853985373972332,0.8155044882384535,0.09441938179302735,False
Tb927.9.12780,1,0.7587897357379152,0.03487715043101342,13.999079858807992,2.417929385109196,0.21568914144039764,0.04967944919835138,20.19640308931086,1.0047938616281755,0.5023969308140878,-2.0232775238467777,-3.194963786544477,0.0001134341854270322,0.008875016856664364,0.997587826258386,0.010650548597468217,-0.02124088450407502,0.002682907117683956,0.8499565291310691,0.048484398128474764,20.00755968914587,24.004002520103324,8.001334173367775,11.84391337839984,11.06278920326804,0.00244509994103939,0.041112326019529265,0.9480050405334739,0.04944795183866962,False
Tb927.9.12800,1,0.792096223431775,0.06357538132923837,14.460418714448302,2.722144837885435,0.13094276848649633,0.07049223927136838,20.861974368512527,4.107499913485827,1.3691666378286091,3.7263304838324527,3.101608891516618,0.00047171075996432603,0.015145050715282096,0.9915023012046629,0.021718903286407583,-0.024754020330981952,0.0028846026659797553,0.8634982320261353,0.02661437183922068,17.441575559857387,42.568780946344276,10.642195236586069,15.756170042514778,15.339688980970887,0.002253300318653464,0.036388361269922447,0.9594076094325208,0.04746894056805422,False
Tb927.9.12830,1,0.9925302223057615,0.2512852940673284,22.212281584061017,11.253799246812038,7.965561543699096e-11,0.0165549169663806,32.04554848815408,4.575016144313955,2.2875080721569776,5.555861575494758,4.384175312797058,0.0013611063655005731,0.02623140262457043,0.9749785823285766,0.03689317505312566,-0.026222197671133207,0.0012974204540866258,0.9287362945681299,0.02512207176422167,17.708971349692256,17.459163122878586,5.819721040959529,10.252133528610067,9.471009353478268,0.0024701546456243296,0.03022578675246882,0.9545907853583193,0.04970065035413852,False
Tb927.9.12890,1,0.8966297636575031,0.025257046378699625,10.081846727965198,1.084196921277659,0.09848288798127558,0.016221009626928136,14.545030277438014,5.293369166827908,1.7644563889426361,5.248172804710701,4.623451212394866,0.0002490166299492211,0.013298578765499197,0.9969596223826234,0.015780260769366936,-0.021868724233080172,0.0027378083702197303,0.7661844034118017,0.07634475594291745,17.51781208738316,154.53688725208463,38.634221813021156,23.492040106321564,23.075559044777673,0.010383506059123563,0.08039527831803375,0.873222204402609,0.10189948998460965,False
Tb927.9.12900,1,0.907557009762554,0.04968838697704653,21.939959936111233,2.5175685486972075,0.03781583599306759,0.05316862122128063,31.652671397130216,3.6376848634724057,0.9094212158681014,1.4180611260686664,1.2557915732346059,0.0013331431423498196,0.022178116526796948,0.976291192887098,0.03651223277683548,-0.02217760136826885,0.0013791243975535944,0.9008218856287231,0.02641737720003223,20.30927219472878,66.93878144038747,13.387756288077494,19.805078399623802,19.696898697734426,0.0028339133487150186,0.04523897419251261,0.9496012822442048,0.05323451275925251,False
Tb927.9.12980,1,0.7615683924480972,0.03474544933207152,5.516597832967035,0.6272628706743014,0.17998271399710686,0.031777243019013884,7.958768336200343,0.23555782771697245,0.23555782771697245,-5.3283728154017265,-7.169489732042055,0.0002594266253773286,0.010869190370351806,0.9949848275591268,0.016106726091211974,-0.030970564671188194,0.010519398033158628,0.7480028467793727,0.08375579907044568,12.076028556806344,21.809946453015485,10.904973226507742,10.784287055732635,9.556875777972417,0.008277315246904733,0.0893746352309148,0.8399849543187083,0.09097975185119342,False
Tb927.9.12990,1,0.7670486584778973,0.03881004808820048,12.382388006352882,3.0211853597811906,0.23658397256873798,0.05487055875203773,17.86400977112828,0.2728044854014433,0.2728044854014433,-4.741177088721953,-6.582294005362281,0.00011157477973655717,0.009116552299795702,0.9971417288938272,0.010562896370624733,-0.0184428345613854,0.002824755095291221,0.7864851678439024,0.05135059208054444,21.322242121354872,5.481621449838771,2.7408107249193856,5.26042632432709,4.033015046566872,0.0028925847045893024,0.041290683461979255,0.9258991028007753,0.05378275471365614,False
Tb927.9.13030,1,0.9209922229484291,0.062463191454188535,20.02473971150189,2.3349026427177075,0.02800103225765449,0.06537491391355693,28.88959267687607,7.019866428661567,1.1699777381102612,3.7636765193786355,4.355350251387294,0.003202596749584583,0.026251095553286547,0.9388286740143178,0.0565914900809705,-0.027556664037034606,0.0017028978039626283,0.921276842789003,0.005736955114609742,16.71604446660994,96.07212637000153,13.72458948142879,25.310871835500592,25.705320990173032,0.004257215988260461,0.04437399423525623,0.9186848775003851,0.06524734468359966,False
Tb927.9.13040,1,0.859749651468646,0.11595139759436081,16.417691610607665,6.548431952750433,0.19162201134534573,0.15554788791042937,23.68572226946802,0.9432544374619483,0.9432544374619483,0.22114569268071804,-1.6199712239596105,0.00022995005476126215,0.012193455417454327,0.9944629119826303,0.015164104152941648,-0.024935073995142387,0.002262828961766317,0.960875774344089,0.02200071717394269,19.26755409932366,10.023737290704794,5.011868645352397,7.6746465924007685,6.447235314640549,0.0033455181594791534,0.040918932740844,0.9194415129321143,0.05784045435055946,False
Tb927.9.13070,1,0.7920995354508142,0.02006806728598913,9.611144820957426,1.0540695268649112,0.16309646104195585,0.016996799310858794,13.865950970460924,3.5296078765099645,1.7648039382549823,4.258744345996314,3.087058083298615,0.00013630540070712767,0.009124480996804818,0.9975747155269276,0.011674990394305584,-0.020169722386083055,0.0022117864178949113,0.7465810522021397,0.04023458825491581,18.50746970908421,191.77981536784458,63.92660512261486,22.234550032810176,21.453425857678376,0.005585088551974116,0.06379776939235363,0.9006244178472317,0.07473345002055047,False
Tb927.9.13100,1,0.942682011887475,,18.606044662035092,,1.7985612998927536e-14,,26.8428483644766,9.107291937980742,3.035763979326914,8.503895611690897,7.879174019375062,0.00022564288983731195,0.012822137288359703,0.9969628044284717,0.015021414375394613,-0.0269352439296926,0.0032179010410668405,0.8667317497962199,0.033920970489513584,16.08917580361619,187.4304183301735,46.857604582543374,24.649889230407155,24.233408168863264,0.0025255161311480657,0.045345971963716945,0.9660060797179277,0.05025451354005992,False
Tb927.9.13120,1,0.7760761825288811,0.013320566346423007,11.531986441398809,1.2089611158704625,0.17160893667473331,0.017208279028453073,16.637139650604826,0.12016358936321221,0.12016358936321221,-8.02078232400382,-9.86189924064415,4.457934964150427e-05,0.004484842210178058,0.9987706864792021,0.006676776890199662,-0.018813565603096105,0.0016925020867627249,0.764962581292,0.04373575863385147,20.330079832557416,10.337599622485719,5.1687998112428595,7.797973344733245,6.570562066973026,0.002256830984978689,0.039924813777570664,0.9377659641448176,0.04750611523771112,False
Tb927.9.13200,1,0.9881393235749727,0.07534188841909877,7.495210575228684,2.006853032512446,0.049244251682949436,0.08659466865028011,10.813303127300939,10.716729794141836,2.679182448535459,8.98127132472063,8.81900177188657,0.0029255173564004234,0.046316745882273413,0.9715802711123736,0.05408805188209706,-0.040216643523600215,0.005650207728301985,0.9467030881857783,0.024832819916128245,11.770041023316967,60.39584826495674,12.079169652991348,19.085071513314485,18.976891811425112,0.029155630034901396,0.12802589095469624,0.71676971960975,0.12972280007869072,False
Tb927.9.13280,1,0.8934430709673342,0.02868970443819566,6.798224932858515,0.5023018711529266,0.16586648811307425,0.025984607678971452,9.807765397482687,4.999685329795509,1.6665617765985028,4.905693043108303,4.280971450792468,0.0006644120007569327,0.019032048069259868,0.9922077960216937,0.025776190578844903,-0.029347390427592934,0.006875097469089929,0.8206775521468335,0.05337197672116067,13.982121411640367,295.01004680766016,73.75251170191504,27.371499661041753,26.955018599497862,0.009724572923889074,0.083515010711588,0.8859505009865416,0.09835712149271614,False
