protein_id,quality,amplitude,amplitude_err,tau,tau_err,offset,offset_err,exp_half_life,exp_chisqr,exp_redchi,exp_aic,exp_bic,exp_mse,exp_mae,exp_r2,exp_rmse,slope,slope_err,intercept,intercept_err,lin_half_life,lin_chisqr,lin_redchi,lin_aic,lin_bic,lin_mse,lin_mae,lin_r2,lin_rmse,linear_is_better
Tb927.10.4330,1,0.7734534055257103,0.024213700530709807,4.614460069886823,0.5929214122818421,0.22247143892263055,0.024001804581034826,6.657258659205859,0.7100338871727343,0.23667796239091143,-6.805212305408961,-7.429933897724796,0.0007995221864608829,0.017570118448898952,0.9850035248077245,0.02827582335602065,-0.04730888537689926,0.006526151645825349,0.8294249838929186,0.0641208305683134,8.766059243259233,17.173302523371213,4.293325630842803,10.309579179039824,9.893098117495935,0.0052210394198822655,0.0555643490848354,0.9020700244920747,0.0722567603749453,False
Tb927.10.4320,1,0.9590333708589533,,10.013365510248875,,1.6331158647631128e-11,,14.446232764244636,95.1803198549165,23.795079963729126,24.269041330109843,24.10677177727578,0.001214208805483684,0.03192454018732649,0.9793630190729382,0.034845499070664546,-0.05700512843591321,0.001358125749220043,0.9323090734099857,0.006342734685287791,8.177414023881326,12.560041797654048,2.5120083595308094,8.092272378725301,7.984092676835928,0.0002853882598777177,0.013297024677332736,0.9951494734272186,0.016893438367535416,True
Tb927.10.4310,1,0.9245775609872133,0.01985664403675396,7.6145278844593705,0.46294274677417113,0.08169686345733873,0.02228656275232967,10.985441617620264,1.9338878277778722,0.48347195694446804,-3.004644276747955,-3.1669138295820156,7.239636543360237e-05,0.0068625983351854,0.9989458476012064,0.00850860537535984,-0.05538247924835926,0.0034732224376844826,0.9363960457021023,0.040859949484585496,8.453901472186654,137.81190708373975,27.56238141674795,24.859857299654706,24.751677597765333,0.003567705230121228,0.049279939734320946,0.9480511900839825,0.0597302706349237,False
Tb10.v4.0066,1,0.957225698047842,,9.29741571362633,,4.9046100514260615e-11,,13.41333554313183,18.401316087569484,4.600329021892371,12.76558427650049,12.60331472366643,0.0005960503456984796,0.020552842301144826,0.9906660208570535,0.024414142329774347,-0.0623588179812542,0.0036834072402205913,0.9306829076223433,0.011653064271942562,7.462319987384283,76.01549323894228,15.203098647788456,20.69518920203296,20.587009500143587,0.0010407696658766455,0.023797979800856163,0.983701842597675,0.0322609619490282,False
Tb10.v4.0109,1,1.0900305165106041,,8.045140782944442,,4.547171528201943e-10,,11.6066847108075,2234.905614953573,558.7264037383933,46.36230888658358,46.200039333749515,0.0010751327890241899,0.027766108161597827,0.9888202979661442,0.03278921757261356,-0.07276517693646345,0.004473729573505656,1.0388520499043787,0.02312859647920725,7.138387437795113,3102.652278759559,620.5304557519119,46.6587171459169,46.550537444027526,0.0022248865510327617,0.036220932737965526,0.9768646543444601,0.04716870308830593,False
Tb10.v4.0217,1,3.432809592140984e-13,0.024503909451831573,4.32284062813769,1599176635.543584,0.7355274931716467,7.488289742866898,6.2365407367675765,54.71148302403329,27.355741512016646,17.963178511377016,16.791492248679315,0.031867035959874654,0.10694713719530921,-0.28773588937269245,0.1785134055466834,-5.392997159958668e-10,,0.7355274835261705,,681928306.014357,54.71148327627486,18.237161092091622,15.963178534428991,15.182054359297192,0.03186703414901737,0.10694713532008097,-0.2877358161965766,0.17851340047463488,True
Tb927.10.6900,1,0.88138420878404,,5.569545975296538,,6.358824578001077e-11,,8.035156358563402,2.195441703701272,1.097720851850636,1.884726728016033,0.7130404653183335,0.0009164061988514996,0.021887836007258334,0.9803286045216963,0.03027220175097113,-0.09048497982104453,0.010397726130424268,0.8392008324511806,0.01944020062651593,4.637238324586572,32.550236353911544,10.850078784637182,13.366733587254991,12.585609412123192,0.003592541591730174,0.05370489440840696,0.9228832077830252,0.0599378143723157,False
Tb927.10.6950,1,0.42119003411143763,0.3100650005050754,1.5042028373087102,1.405762678229214,0.25934594413812784,0.057796523711190956,2.1701059738763844,3.22928384649573,3.22928384649573,5.143864128720553,3.3027472120802246,0.0037845802106692217,0.04009389337464943,0.5883056119410504,0.061518941885156164,-0.01317569544502617,0.016105375351088018,0.3459760864548935,0.06974914848568918,13.12932922206773,11.826443272895851,5.9132216364479255,8.336174473945864,7.108763196185645,0.011015990383468654,0.08201076523468448,-0.19834200025673288,0.10495708829549653,False
Tb927.10.6920,1,0.9300417556714797,0.02769365663766829,7.200757303172743,0.8729189203211418,0.05353407597233395,0.0399999581251501,10.388496851932302,8.834619190144402,2.2086547975361004,7.629374973591762,7.467105420757702,0.0003918855002864953,0.0134226040284136,0.9943296464093904,0.019796098107619474,-0.05201616989315916,0.00351460584291436,0.852783699071604,0.04162366018350653,8.197294233920102,162.81422019854529,32.562844039709056,26.02689753848818,25.918717836598805,0.004421920059138851,0.05814894914695027,0.9360174074662215,0.06649751919537188,False
Tb11.01.2730,1,0.8832380945523226,0.028573386989986675,6.165688413209803,0.6679512029431485,0.0680913871063118,0.03541903690817953,8.895208097404325,7.426728586413253,1.8566821466033132,6.414227203524562,6.2519576506905015,0.0007780064619649207,0.020296304514570325,0.9888179773344847,0.027892767198055498,-0.04777816903017418,0.005626324628332649,0.7368574094684046,0.03998519922878931,7.711235323846799,122.5714537660615,24.5142907532123,24.03948804849553,23.93130834660616,0.012563195851205956,0.09005170815810146,0.8194334525131155,0.11208566300471241,False
